collective,number_of_nodes,rank_id,number_of_banks,size[B],rx_buffer_size[B],segment_size[B],max_pkt_size[B],execution_time[us],throughput[Gbps]
bcast_F2F,8,7,4,262144,4194304,4194304,1536,187.447000,0.000000
bcast_H2H,8,7,4,262144,4194304,4194304,1536,362.560000,0.000000
bcast_F2F,8,7,4,262144,4194304,4194304,1536,169.432000,0.000000
bcast_H2H,8,7,4,262144,4194304,4194304,1536,370.997000,0.000000
bcast_F2F,8,7,4,262144,4194304,4194304,1536,263.051000,0.000000
bcast_H2H,8,7,4,262144,4194304,4194304,1536,390.894000,0.000000
bcast_F2F,8,7,4,262144,4194304,4194304,1536,208.717000,0.000000
bcast_H2H,8,7,4,262144,4194304,4194304,1536,363.562000,0.000000
bcast_F2F,8,7,4,262144,4194304,4194304,1536,226.321000,0.000000
bcast_H2H,8,7,4,262144,4194304,4194304,1536,618.438000,0.000000
bcast_F2F,8,7,4,262144,4194304,4194304,1536,201.694000,0.000000
bcast_H2H,8,7,4,262144,4194304,4194304,1536,571.028000,0.000000
bcast_F2F,8,7,4,262144,4194304,4194304,1536,191.916000,0.000000
bcast_K2K,8,7,4,262144,4194304,4194304,1536,403.752000,5.194159
bcast_K2K,8,7,4,262144,4194304,4194304,1536,255.496000,8.208160
bcast_K2K,8,7,4,262144,4194304,4194304,1536,264.364000,7.932820
bcast_K2K,8,7,4,262144,4194304,4194304,1536,149.788000,14.000801
bcast_K2K,8,7,4,262144,4194304,4194304,1536,256.232000,8.184583
bcast_K2K,8,7,4,262144,4194304,4194304,1536,516.660000,4.059056
bcast_K2K,8,7,4,262144,4194304,4194304,1536,527.800000,3.973384
bcast_K2K,8,7,4,262144,4194304,4194304,1536,137.744000,15.224997
bcast_K2K,8,7,4,262144,4194304,4194304,1536,258.664000,8.107630
bcast_K2K,8,7,4,262144,4194304,4194304,1536,125.000000,16.777216
bcast_K2K,8,7,4,262144,4194304,4194304,1536,267.048000,7.853090
bcast_K2K,8,7,4,262144,4194304,4194304,1536,214.828000,9.762005
bcast_K2K,8,7,4,262144,4194304,4194304,1536,286.448000,7.321231
bcast_K2K,8,7,4,262144,4194304,4194304,1536,160.580000,13.059858
