collective,number_of_nodes,rank_id,number_of_banks,size[B],rx_buffer_size[B],segment_size[B],max_pkt_size[B],execution_time[us],throughput[Gbps]
allgather,2,0,NA,16384,NA,NA,NA,122.123,1.07328
allgather,2,0,NA,16384,NA,NA,NA,141.67,0.925192
allgather,2,0,NA,16384,NA,NA,NA,123.274,1.06326
allgather,2,0,NA,16384,NA,NA,NA,125.329,1.04582
allgather,2,0,NA,16384,NA,NA,NA,127.113,1.03115
allgather,2,0,NA,16384,NA,NA,NA,129.197,1.01451
allgather,2,0,NA,16384,NA,NA,NA,133.234,0.983773
allgather,2,0,NA,16384,NA,NA,NA,123.315,1.0629
allgather,2,0,NA,16384,NA,NA,NA,131.811,0.994393
allgather,2,0,NA,16384,NA,NA,NA,124.908,1.04935
allgather,2,0,NA,16384,NA,NA,NA,122.944,1.06611
allgather,2,0,NA,16384,NA,NA,NA,123.224,1.06369
allgather,2,0,NA,16384,NA,NA,NA,124.256,1.05485
allgather,2,0,NA,16384,NA,NA,NA,126.381,1.03712
allgather,2,0,NA,16384,NA,NA,NA,131.451,0.997117
allgather,2,0,NA,16384,NA,NA,NA,127.783,1.02574
allgather,2,0,NA,16384,NA,NA,NA,123.355,1.06256
allgather,2,0,NA,16384,NA,NA,NA,123.325,1.06282
allgather,2,0,NA,16384,NA,NA,NA,133.775,0.979794
allgather,2,0,NA,16384,NA,NA,NA,134.807,0.972294
allgather,2,0,NA,16384,NA,NA,NA,123.686,1.05972
allgather,2,0,NA,16384,NA,NA,NA,134.336,0.975703
allgather,2,0,NA,16384,NA,NA,NA,129.597,1.01138
allgather,2,0,NA,16384,NA,NA,NA,124.577,1.05214
allgather,2,0,NA,16384,NA,NA,NA,120.66,1.08629
allgather,2,0,NA,16384,NA,NA,NA,122.304,1.07169
allgather,2,0,NA,16384,NA,NA,NA,122.433,1.07056
allgather,2,0,NA,16384,NA,NA,NA,122.303,1.0717
allgather,2,0,NA,16384,NA,NA,NA,128.054,1.02357
allgather,2,0,NA,16384,NA,NA,NA,123.084,1.0649
allgather,2,0,NA,16384,NA,NA,NA,120.48,1.08792
allgather,2,0,NA,16384,NA,NA,NA,119.698,1.09502
allgather,2,0,NA,16384,NA,NA,NA,121.852,1.07567
allgather,2,0,NA,16384,NA,NA,NA,120.329,1.08928
allgather,2,0,NA,16384,NA,NA,NA,119.648,1.09548
allgather,2,0,NA,16384,NA,NA,NA,123.375,1.06239
allgather,2,0,NA,16384,NA,NA,NA,124.347,1.05408
allgather,2,0,NA,16384,NA,NA,NA,120.48,1.08792
allgather,2,0,NA,16384,NA,NA,NA,120.831,1.08475
allgather,2,0,NA,16384,NA,NA,NA,122.153,1.07301
allgather,2,0,NA,16384,NA,NA,NA,122.243,1.07222
allgather,2,0,NA,16384,NA,NA,NA,119.478,1.09704
allgather,2,0,NA,16384,NA,NA,NA,121.392,1.07974
allgather,2,0,NA,16384,NA,NA,NA,120.84,1.08467
allgather,2,0,NA,16384,NA,NA,NA,124.056,1.05656
allgather,2,0,NA,16384,NA,NA,NA,123.485,1.06144
allgather,2,0,NA,16384,NA,NA,NA,121.201,1.08144
allgather,2,0,NA,16384,NA,NA,NA,122.172,1.07285
allgather,2,0,NA,16384,NA,NA,NA,122.293,1.07179
allgather,2,0,NA,16384,NA,NA,NA,121.332,1.08028
allgather,2,0,NA,16384,NA,NA,NA,119.898,1.0932
allgather,2,0,NA,32768,NA,NA,NA,149.885,1.74897
allgather,2,0,NA,32768,NA,NA,NA,131.671,1.9909
allgather,2,0,NA,32768,NA,NA,NA,104.96,2.49756
allgather,2,0,NA,32768,NA,NA,NA,113.937,2.30078
allgather,2,0,NA,32768,NA,NA,NA,133.385,1.96532
allgather,2,0,NA,32768,NA,NA,NA,103.467,2.5336
allgather,2,0,NA,32768,NA,NA,NA,105.171,2.49255
allgather,2,0,NA,32768,NA,NA,NA,118.385,2.21433
allgather,2,0,NA,32768,NA,NA,NA,105.682,2.4805
allgather,2,0,NA,32768,NA,NA,NA,107.716,2.43366
allgather,2,0,NA,32768,NA,NA,NA,138.955,1.88654
allgather,2,0,NA,32768,NA,NA,NA,99.41,2.637
allgather,2,0,NA,32768,NA,NA,NA,117.203,2.23667
allgather,2,0,NA,32768,NA,NA,NA,103.337,2.53679
allgather,2,0,NA,32768,NA,NA,NA,101.243,2.58926
allgather,2,0,NA,32768,NA,NA,NA,112.184,2.33673
allgather,2,0,NA,32768,NA,NA,NA,113.476,2.31013
allgather,2,0,NA,32768,NA,NA,NA,104.859,2.49997
allgather,2,0,NA,32768,NA,NA,NA,101.013,2.59515
allgather,2,0,NA,32768,NA,NA,NA,102.406,2.55985
allgather,2,0,NA,32768,NA,NA,NA,99.99,2.6217
allgather,2,0,NA,32768,NA,NA,NA,111.041,2.36079
allgather,2,0,NA,32768,NA,NA,NA,114.688,2.28571
allgather,2,0,NA,32768,NA,NA,NA,111.452,2.35208
allgather,2,0,NA,32768,NA,NA,NA,102.556,2.55611
allgather,2,0,NA,32768,NA,NA,NA,89.21,2.9385
allgather,2,0,NA,32768,NA,NA,NA,121.151,2.16378
allgather,2,0,NA,32768,NA,NA,NA,113.476,2.31013
allgather,2,0,NA,32768,NA,NA,NA,109.389,2.39644
allgather,2,0,NA,32768,NA,NA,NA,109.238,2.39975
allgather,2,0,NA,32768,NA,NA,NA,110.721,2.36761
allgather,2,0,NA,32768,NA,NA,NA,110.571,2.37082
allgather,2,0,NA,32768,NA,NA,NA,110.721,2.36761
allgather,2,0,NA,32768,NA,NA,NA,109.829,2.38684
allgather,2,0,NA,32768,NA,NA,NA,111.672,2.34745
allgather,2,0,NA,32768,NA,NA,NA,110.922,2.36332
allgather,2,0,NA,32768,NA,NA,NA,111.963,2.34134
allgather,2,0,NA,32768,NA,NA,NA,111.282,2.35567
allgather,2,0,NA,32768,NA,NA,NA,107.895,2.42962
